index	word	lemma	posUni	posFine	morph	head	dep	_	coarse_dep
2	egunotan	egun	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Plur	3	obl	_	obl
7	batzordearen	batzorde	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Sing	8	nmod	_	nmod
9	proposamen	proposamen	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	10	obj	_	obj
13	polizia	polizia	NOUN	_	Case=Abs|Definite=Def|Number=Sing	14	obj	_	obj
1	galerek	galera	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Plur	3	nsubj	_	nsubj
10	irabazirik	irabazi	NOUN	_	Animacy=Inan|Case=Par|Definite=Ind	9	nsubj	SpaceAfter=No	nsubj
1	indar	indar	NOUN	_	_	3	nmod	_	nmod
3	taldea	talde	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	5	nsubj	_	nsubj
6	bilera	bilera	NOUN	_	_	5	obl	_	obl
11	taldeko	talde	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	12	nmod	_	nmod
12	bozeramaileetako	bozeramaile	NOUN	_	Case=Loc|Definite=Def|Number=Plur	14	nsubj	_	nsubj
20	taldea	talde	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	23	obj	_	obj
21	peña	peña	NOUN	_	_	23	obl	_	obl
26	agiriak	agiri	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	27	obj	_	obj
1	txoferrak	txofer	NOUN	_	Animacy=Anim|Case=Erg|Definite=Def|Number=Sing	2	nsubj	_	nsubj
5	autoa	auto	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	2	obj	SpaceAfter=No	obj
2	partidurik	partidu	NOUN	_	Animacy=Inan|Case=Par|Definite=Ind	4	obj	_	obj
2	loialistak	loialista	NOUN	_	Case=Erg|Definite=Ind	3	nsubj	_	nsubj
5	neskato	neskato	NOUN	_	_	7	obj	_	obj
5	aurrea	aurre	NOUN	_	Case=Abs|Definite=Def|Number=Sing	6	compound	_	compound
8	ezustekotzat	ezusteko	NOUN	_	Case=Ess|Definite=Ind	9	xcomp	_	xcomp
13	merezimendu	merezimendu	NOUN	_	_	15	obl	_	obl
17	finalerako	final	NOUN	_	Case=Loc|Definite=Def|Number=Sing	18	nmod	_	nmod
18	txartela	txartel	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	15	obj	SpaceAfter=No	obj
2	egun	egun	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	3	obj	_	obj
5	konbentzioak	konbentzio	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Sing	3	nsubj	SpaceAfter=No	nsubj
9	errepublikanoak	errepublikano	NOUN	_	Case=Abs|Definite=Def|Number=Plur	14	nsubj	_	nsubj
12	konfiantzaz	konfiantza	NOUN	_	Animacy=Inan|Case=Ins|Definite=Ind	13	obl	_	obl
16	azaroan	azaro	NOUN	_	Case=Ine|Definite=Def|Number=Sing	19	obl	_	obl
17	lehendakaria	lehendakari	NOUN	_	Case=Abs|Definite=Def|Number=Sing	18	obj	_	obj
21	hauteskundeak	hauteskunde	NOUN	_	Case=Abs|Definite=Def|Number=Plur	22	obj	_	obj
24	aukerekin	aukera	NOUN	_	Animacy=Inan|Case=Com|Definite=Def|Number=Plur	14	obl	SpaceAfter=No	obl
2	medio	medio	NOUN	_	_	1	flat	_	flat
4	enpresak	enpresa	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Sing	6	nsubj	_	nsubj
6	milioi	milioi	NOUN	_	_	7	nmod	_	nmod
7	pezeta	pezeta	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	8	obj	_	obj
10	erresuma	erresuma	NOUN	_	_	15	obl	_	obl
13	planta	planta	NOUN	_	_	15	obj	_	obj
1	euskal	euskal	NOUN	_	_	2	compound	_	compound
2	bizikletan	bizikleta	NOUN	_	Case=Ine|Definite=Def|Number=Sing	3	obl	_	obl
4	erakustaldiaren	erakustaldi	NOUN	_	Case=Gen	18	obl	_	obl
8	kirol	kirol	NOUN	_	_	9	nmod	_	nmod
9	zuzendari	zuzendari	NOUN	_	_	11	nmod	_	nmod
12	emaitza	emaitza	NOUN	_	_	14	obj	_	obj
15	moduan	modu	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	16	obl	_	obl
17	uste	uste	NOUN	_	Case=Abs|Definite=Ind	18	compound	_	compound
3	nahi	nahi	NOUN	_	Case=Abs|Definite=Ind	4	compound	_	compound
2	zatira	zati	NOUN	_	Case=All	8	obl	_	obl
7	aukerarik	aukera	NOUN	_	Animacy=Inan|Case=Par|Definite=Ind	0	root	_	root
3	zirkuituan	zirkuitu	NOUN	_	Case=Ine|Definite=Def|Number=Sing	11	obl	_	obl
7	berrelikadura	berrelikadura	NOUN	_	_	9	nmod	_	nmod
9	konparadore	konparadore	NOUN	_	_	11	nsubj	_	nsubj
14	histeresi-zikloari	histeresi+-+ziklo	NOUN	_	Animacy=Inan|Case=Dat|Definite=Def|Number=Sing	15	iobj	_	iobj
18	z	z	NOUN	_	_	20	nmod	SpaceAfter=No	nmod
20	ziklokoa	ziklo	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	13	nsubj	SpaceAfter=No	nsubj
6	bandera	bandera	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	7	nsubj	_	nsubj
7	azterketa	azterketa	NOUN	_	_	0	root	_	root
10	euskal	euskal	NOUN	_	_	11	compound	_	compound
11	ligan	liga	NOUN	_	Case=Ine|Definite=Def|Number=Sing	12	obl	_	obl
13	lehian	lehia	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	14	obl	_	obl
16	ontzientzat	ontzi	NOUN	_	Animacy=Inan|Case=Ben|Definite=Def|Number=Plur	9	obl	SpaceAfter=No	obl
1	bizkarreko	bizkar	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	2	nmod	_	nmod
2	arazoak	arazo	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	3	obj	_	obj
7	estatubatuarrak	estatubatuar	NOUN	_	Case=Erg|Definite=Def|Number=Sing	4	nsubj	SpaceAfter=No	nsubj
10	partidua	partidu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	11	obj	_	obj
12	zorian	zori	NOUN	_	Case=Ine|Definite=Def|Number=Sing	13	obl	_	obl
6	kolega	kolega	NOUN	_	_	8	iobj	_	iobj
2	erredurak	erredura	NOUN	_	Case=Abs|Definite=Def|Number=Plur	3	obj	_	obj
1	patriarkatu	patriarkatu	NOUN	_	_	2	nmod	_	nmod
2	kontzeptua	kontzeptu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	5	nsubj	_	nsubj
7	aitaren	aita	NOUN	_	Case=Gen|Definite=Def|Number=Sing	8	nmod	_	nmod
8	boterea	botere	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	11	obj	_	obj
10	gobernua	gobernu	NOUN	_	Case=Abs|Definite=Def|Number=Sing	8	conj	_	conj
13	kulturaren	kultura	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Sing	14	nmod	_	nmod
14	dominazioa	dominazio	NOUN	_	Case=Abs|Definite=Def|Number=Sing	10	appos	SpaceAfter=No	appos
16	gizonaren	gizon	NOUN	_	Animacy=Anim|Case=Gen|Definite=Def|Number=Sing	17	nmod	_	nmod
17	unibertso	unibertso	NOUN	_	_	14	conj	_	conj
20	etab	etab.	NOUN	_	_	14	conj	SpaceAfter=No	conj
2	urteko	urte	NOUN	_	Animacy=Inan	3	nmod	_	nmod
6	partidua	partidu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	8	obj	_	obj
8	gaurkoa	gaur	NOUN	_	Case=Abs|Definite=Def|Number=Sing	0	root	_	root
13	finalerdian	finalerdi	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	14	obl	_	obl
17	sasoian	sasoi	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	18	obl	_	obl
4	denboran	denbora	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	12	obl	SpaceAfter=No	obl
8	urrats	urrats	NOUN	_	_	12	obj	_	obj
10	pauso	pauso	NOUN	_	_	8	conj	_	conj
17	ipar	ipar	NOUN	_	_	12	nsubj	_	nsubj
19	hegoaldekoek	hegoalde	NOUN	_	Case=Erg|Definite=Def|Number=Plur	17	conj	SpaceAfter=No	conj
2	talde	talde	NOUN	_	_	4	obl	_	obl
8	lagun	lagun	NOUN	_	_	4	obl	_	obl
1	eztabaida	eztabaida	NOUN	_	_	3	obj	_	obj
5	aldaketak	aldaketa	NOUN	_	Case=Erg|Definite=Def|Number=Sing	3	nsubj	SpaceAfter=No	nsubj
1	selekzioko	selekzio	NOUN	_	Case=Loc|Definite=Def|Number=Sing	3	nmod	_	nmod
3	jokalarik	jokalari	NOUN	_	Animacy=Anim|Case=Erg|Definite=Ind	5	nsubj	_	nsubj
5	herrialdeetan	herrialde	NOUN	_	Case=Ine|Definite=Def|Number=Plur	7	obl	_	obl
1	lan	lan	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	4	obj	_	obj
4	maiatzaren	maiatz	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Sing	5	nmod	_	nmod
8	ligako	liga	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	10	nmod	_	nmod
10	faseko	fase	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	12	nmod	_	nmod
12	partida	partida	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	6	obj	SpaceAfter=No	obj
20	entsegu	entsegu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	21	obj	_	obj
2	puntu	puntu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	3	obj	_	obj
1	desobedientziari	desobedientzia	NOUN	_	Case=Dat|Definite=Def|Number=Sing	2	iobj	_	iobj
5	lagunen	lagun	NOUN	_	Animacy=Anim|Case=Gen|Definite=Ind	6	nmod	_	nmod
6	autoinkulpazio	autoinkulpazio	NOUN	_	Case=Abs|Definite=Ind	7	obj	_	obj
8	asmoa	asmo	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	9	nsubj	_	nsubj
1	tentsioa	tentsio	NOUN	_	Case=Abs|Definite=Def|Number=Sing	2	nsubj	_	nsubj
8	herritarrengan	herritar	NOUN	_	Case=Ine|Definite=Def|Number=Plur	10	obl	_	obl
9	izua	izu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	10	nsubj	_	nsubj
15	egoitzan	egoitza	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	16	obl	_	obl
10	legebiltzarrerako	legebiltzar	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	11	nmod	_	nmod
11	hauteskundeak	hauteskunde	NOUN	_	Case=Abs|Definite=Def|Number=Plur	8	obj	SpaceAfter=No	obj
1	erronka	erronka	NOUN	_	_	0	root	_	root
5	jokoak	joko	NOUN	_	Case=Abs|Definite=Def|Number=Plur	6	obj	_	obj
10	hiriak	hiri	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Sing	12	nsubj	_	nsubj
5	patriarkatuak	patriarkatu	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Sing	12	nsubj	_	nsubj
6	gizonen	gizon	NOUN	_	Case=Gen	8	nmod	_	nmod
8	dependentzia	dependentzia	NOUN	_	_	12	obj	_	obj
10	elkartasunezko	elkartasun	NOUN	_	Animacy=Inan|Case=Loc|Definite=Ind	11	nmod	_	nmod
11	lokarriak	lokarri	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	8	conj	_	conj
15	emakumeak	emakume	NOUN	_	Animacy=Anim|Case=Abs|Definite=Def|Number=Plur	16	obj	_	obj
17	bidea	bide	NOUN	_	Case=Abs|Definite=Def|Number=Sing	18	compound	_	compound
1	zikloerdi	zikloerdi	NOUN	_	_	6	obl	_	obl
4	q	q	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	5	nsubj	_	nsubj
5	eroale	eroale	NOUN	_	Animacy=Anim|Case=Abs|Definite=Ind	0	root	_	root
9	torneoan	torneo	NOUN	_	Case=Ine|Definite=Def|Number=Sing	6	obl	SpaceAfter=No	obl
4	taldeetan	talde	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Plur	8	obl	SpaceAfter=No	obl
10	estreinurik	estreinu	NOUN	_	Case=Par|Definite=Ind	8	nsubj	SpaceAfter=No	nsubj
13	gauza	gauza	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	17	nsubj	_	nsubj
21	hego	hego	NOUN	_	_	22	compound	_	compound
22	euskal	euskal	NOUN	_	_	23	compound	_	compound
23	herrian	herri	NOUN	_	Case=Ine|Definite=Def|Number=Sing	15	obl	SpaceAfter=No	obl
2	iritziz	iritzi	NOUN	_	Animacy=Inan|Case=Ins|Definite=Ind	13	obl	SpaceAfter=No	obl
7	nazioartean	nazioarte	NOUN	_	Case=Ine|Definite=Def|Number=Sing	8	obl	_	obl
9	estatus	estatus	NOUN	_	_	11	obj	_	obj
12	behar	behar	NOUN	_	Case=Abs|Definite=Ind	13	compound	_	compound
2	agintepean	aginte+!pe	NOUN	_	Case=Ine|Definite=Def|Number=Sing	14	obl	SpaceAfter=No	obl
4	lurralde	lurralde	NOUN	_	_	5	nmod	_	nmod
5	zelaiaren	zelai	NOUN	_	Case=Gen|Definite=Def|Number=Sing	9	nmod	_	nmod
7	larre	larre	NOUN	_	_	5	conj	_	conj
9	aukerak	aukera	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	11	obj	_	obj
16	ardia	ardi	NOUN	_	Animacy=Anim|Case=Abs|Definite=Def|Number=Sing	14	nsubj	_	nsubj
17	urte	urte	NOUN	_	_	14	obl	_	obl
2	herritartasuna	herritartasun	NOUN	_	Case=Abs|Definite=Def|Number=Sing	3	obj	_	obj
5	gaitasunaren	gaitasun	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Sing	6	nmod	_	nmod
6	araberakoa	arabera	NOUN	_	Case=Abs|Definite=Def|Number=Sing	0	root	_	root
9	aukerari	aukera	NOUN	_	Animacy=Inan|Case=Dat|Definite=Def|Number=Sing	10	iobj	_	iobj
11	modua	modu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	6	nsubj	SpaceAfter=No	nsubj
4	eragileak	eragile	NOUN	_	Case=Abs|Definite=Def|Number=Plur	5	nsubj	_	nsubj
7	lanean	lan	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	5	obl	_	obl
8	materialak	material	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	9	obj	_	obj
1	ezaugarriak	ezaugarri	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	2	obj	_	obj
9	aurrekoen	aurreko	NOUN	_	Case=Gen	6	conj	_	conj
11	alderik	alde	NOUN	_	Animacy=Inan|Case=Par|Definite=Ind	5	nsubj	SpaceAfter=No	nsubj
5	kontraerasoa	kontraeraso	NOUN	_	Case=Abs|Definite=Def|Number=Sing	3	obj	SpaceAfter=No	obj
8	baloia	baloi	NOUN	_	Case=Abs|Definite=Def|Number=Sing	10	obj	_	obj
16	argentinarrak	argentinar	NOUN	_	Case=Erg|Definite=Def|Number=Sing	17	nsubj	_	nsubj
18	erdiraketa	erdiraketa	NOUN	_	Case=Abs|Definite=Def|Number=Sing	14	obj	SpaceAfter=No	obj
1	eredu	eredu	NOUN	_	_	11	obl	_	obl
5	petrolioa	petrolio	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	9	nsubj	_	nsubj
8	aberastasun	aberastasun	NOUN	_	_	9	nmod	_	nmod
9	iturri	iturri	NOUN	_	_	0	root	_	root
14	alde	alde	NOUN	_	_	18	advcl	_	advcl
18	sektore	sektore	NOUN	_	_	20	nmod	_	nmod
20	modernizazioa	modernizazio	NOUN	_	Case=Abs|Definite=Def|Number=Sing	21	obj	_	obj
26	industria	industria	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	18	appos	SpaceAfter=No	appos
28	nekazaritza	nekazaritza	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	26	conj	SpaceAfter=No	conj
30	meatzaritza	meatzaritza	NOUN	_	Case=Abs|Definite=Def|Number=Sing	26	conj	_	conj
32	zerbitzuak	zerbitzu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	26	conj	SpaceAfter=No	conj
1	ondorioz	ondorio	NOUN	_	Animacy=Inan|Case=Ins|Definite=Ind	7	advmod	SpaceAfter=No	advmod
4	epaile	epaile	NOUN	_	_	7	nsubj	_	nsubj
9	diktadore	diktadore	NOUN	_	_	16	iobj	_	iobj
14	laguni	lagun	NOUN	_	Animacy=Anim|Case=Dat|Definite=Ind	9	conj	_	conj
15	herrialdetik	herrialde	NOUN	_	Case=Abl|Definite=Def|Number=Sing	16	obl	_	obl
2	zenbaki	zenbaki	NOUN	_	_	5	obj	_	obj
6	beharra	behar	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	7	obj	_	obj
9	gutuna	gutun	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	11	obj	_	obj
1	txirrindulari	txirrindulari	NOUN	_	_	3	iobj	_	iobj
5	azterketa	azterketa	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	3	obj	SpaceAfter=No	obj
3	hamarkadetan	hamarkada	NOUN	_	Case=Ine|Definite=Def|Number=Plur	7	obl	_	obl
4	munduko	mundu	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	5	nmod	_	nmod
5	kirola	kirol	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	7	obj	_	obj
6	kontrolpean	kontrolpe	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	7	obl	_	obl
12	agurrarekin	agur	NOUN	_	Case=Com|Definite=Def|Number=Sing	16	obl	_	obl
13	aro	aro	NOUN	_	_	16	nsubj	_	nsubj
2	iritziz	iritzi	NOUN	_	Animacy=Inan|Case=Ins|Definite=Ind	5	obl	SpaceAfter=No	obl
6	sektoreko	sektore	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	7	nmod	_	nmod
7	langileek	langile	NOUN	_	Animacy=Anim|Case=Erg|Definite=Def|Number=Plur	13	nsubj	_	nsubj
8	gasolioa	gasolio	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	13	obj	_	obj
10	litroko	litro	NOUN	_	Animacy=Inan|Definite=Ind	12	nmod	_	nmod
12	pezeta	pezeta	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	13	obl	_	obl
17	pezeta	pezeta	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	14	obj	_	obj
2	gobernuak	gobernu	NOUN	_	Case=Erg|Definite=Def|Number=Sing	3	nsubj	_	nsubj
4	lege	lege	NOUN	_	_	5	nmod	_	nmod
5	aldaketek	aldaketa	NOUN	_	Case=Erg|Definite=Def|Number=Plur	9	nsubj	_	nsubj
7	kongresuaren	kongresu	NOUN	_	Case=Gen|Definite=Def|Number=Sing	8	nmod	_	nmod
8	onarpena	onarpen	NOUN	_	Case=Abs|Definite=Def|Number=Sing	9	obj	_	obj
2	istripuaz	istripu	NOUN	_	Case=Ins	7	obl	_	obl
15	kilometro	kilometro	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	16	nmod	_	nmod
16	hegoaldera	hegoalde	NOUN	_	Case=All|Definite=Def|Number=Sing	11	appos	SpaceAfter=No	appos
4	denborarik	denbora	NOUN	_	Animacy=Inan|Case=Par|Definite=Ind	2	obj	_	obj
7	banderaren	bandera	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Sing	9	nmod	_	nmod
9	saioan	saio	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	2	obl	SpaceAfter=No	obl
14	minutu	minutu	NOUN	_	_	4	appos	SpaceAfter=No	appos
17	segundo	segundo	NOUN	_	_	14	conj	_	conj
20	ehuneneko	ehunen	NOUN	_	Case=Abs|Definite=Ind	14	conj	SpaceAfter=No	conj
1	medikuarekin	mediku	NOUN	_	Animacy=Anim|Case=Com|Definite=Def|Number=Sing	2	obl	_	obl
3	tratua	tratu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	6	nsubj	_	nsubj
12	neurketari	neurketa	NOUN	_	Case=Dat|Definite=Def|Number=Sing	10	iobj	SpaceAfter=No	iobj
1	egileak	egile	NOUN	_	Animacy=Anim|Case=Erg|Definite=Def|Number=Sing	2	nsubj	_	nsubj
5	gizakiok	gizaki	NOUN	_	Animacy=Anim|Case=Erg|Definite=Def|Number=Plur	8	nsubj	_	nsubj
13	inguruko	inguru	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	14	nmod	_	nmod
14	pertsonez	pertsona	NOUN	_	Animacy=Anim|Case=Ins|Definite=Def|Number=Plur	18	obl	_	obl
6	lanarekin	lan	NOUN	_	Animacy=Inan|Case=Com|Definite=Def|Number=Sing	4	obl	SpaceAfter=No	obl
12	taldekideak	taldekide	NOUN	_	Case=Erg|Definite=Def|Number=Sing	16	nsubj	_	nsubj
13	pixka	pixka	NOUN	_	_	15	advmod	_	advmod
4	kontzertu	kontzertu	NOUN	_	_	2	nsubj	_	nsubj
1	gorpu	gorpu	NOUN	_	_	0	root	_	root
12	aldez	alde	NOUN	_	Case=Ins|Definite=Ind	13	compound	_	compound
13	aurretik	aurre	NOUN	_	Case=Abl|Definite=Def|Number=Sing	11	obl	_	obl
14	ideia	ideia	NOUN	_	_	11	obj	_	obj
1	itsukeria	itsukeria	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	0	root	_	root
2	arazoren	arazo	NOUN	_	Animacy=Inan|Case=Gen|Definite=Ind	3	nmod	_	nmod
3	ondorioz	ondorio	NOUN	_	Animacy=Inan|Case=Ins|Definite=Ind	8	obl	SpaceAfter=No	obl
11	espiritu	espiritu	NOUN	_	_	13	obj	_	obj
14	saioa	saio	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	15	obj	_	obj
16	behar	behar	NOUN	_	Case=Abs|Definite=Ind	17	compound	_	compound
1	zuloaldea	zuloalde	NOUN	_	Case=Abs|Definite=Def|Number=Sing	9	nsubj	_	nsubj
3	kontu	kontu	NOUN	_	_	6	obl	_	obl
8	behar	behar	NOUN	_	Case=Abs|Definite=Ind	9	compound	_	compound
11	zuloaren	zulo	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Sing	12	nmod	_	nmod
12	ertza	ertz	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	14	obj	_	obj
3	talde	talde	NOUN	_	_	0	root	_	root
7	kalitate	kalitate	NOUN	_	_	9	nmod	_	nmod
9	jokalariak	jokalari	NOUN	_	Animacy=Anim|Case=Abs|Definite=Def|Number=Plur	10	obj	_	obj
1	ostean	oste	NOUN	_	Case=Ine|Definite=Def|Number=Sing	2	obl	_	obl
3	prentsaurrekoan	prentsaurreko	NOUN	_	Case=Ine|Definite=Def|Number=Sing	14	obl	_	obl
8	argibiderik	argibide	NOUN	_	Animacy=Inan|Case=Par|Definite=Ind	10	obj	SpaceAfter=No	obj
11	asmorik	asmo	NOUN	_	Animacy=Inan|Case=Par|Definite=Ind	13	obj	_	obj
3	estaturik	estatu	NOUN	_	Case=Abl	5	nmod	_	nmod
5	herrialdea	herrialde	NOUN	_	Case=Abs|Definite=Def|Number=Sing	2	xcomp	_	xcomp
5	eguneko	egun	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	6	nmod	_	nmod
6	bisita	bisita	NOUN	_	_	3	obl	_	obl
13	adierazpenak	adierazpen	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	11	obj	SpaceAfter=No	obj
2	senarrarekin	senar	NOUN	_	Animacy=Anim|Case=Com|Definite=Def|Number=Sing	4	obl	_	obl
3	uhartera	uharte	NOUN	_	Animacy=Inan|Case=All|Definite=Def|Number=Sing	4	obl	_	obl
8	koñataren	koñata	NOUN	_	Case=Gen|Definite=Def|Number=Sing	9	nmod	_	nmod
9	belauntzian	belaontzi	NOUN	_	Case=Ine|Definite=Def|Number=Sing	4	obl	SpaceAfter=No	obl
4	musika	musika	NOUN	_	_	6	nmod	_	nmod
5	programaren	programa	NOUN	_	Case=Gen	9	obl	_	obl
8	sailak	sail	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	9	obj	_	obj
2	gizon-emakume	gizon-emakume	NOUN	_	_	5	nsubj	_	nsubj
8	eskubide	eskubide	NOUN	_	_	10	obj	_	obj
1	gaztelaniazko	gaztelania	NOUN	_	Animacy=Inan|Case=Loc|Definite=Ind	2	nmod	_	nmod
2	frogaren	froga	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Sing	3	nmod	_	nmod
3	normalizazioari	normalizazio	NOUN	_	Case=Dat|Definite=Def|Number=Sing	4	iobj	_	iobj
7	erantzun	erantzun	NOUN	_	_	9	nmod	_	nmod
9	portzentaia	portzentaje	NOUN	_	Case=Abs|Definite=Def|Number=Sing	11	nsubj	_	nsubj
2	urteetan	urte	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Plur	6	obl	_	obl
4	jokalari	jokalari	NOUN	_	_	6	nsubj	_	nsubj
8	euskal	euskal	NOUN	_	_	9	nmod	_	nmod
9	taldeetara	talde	NOUN	_	Animacy=Inan|Case=All|Definite=Def|Number=Plur	6	obl	_	obl
11	derbi	derby	NOUN	_	_	12	nmod	_	nmod
12	nortasun	nortasun	NOUN	_	_	14	nsubj	_	nsubj
6	debuta	debut	NOUN	_	Case=Abs|Definite=Def|Number=Sing	4	obj	_	obj
8	mailan	maila	NOUN	_	Case=Ine|Definite=Def|Number=Sing	4	obl	_	obl
12	epailea	epaile	NOUN	_	Animacy=Anim|Case=Abs|Definite=Def|Number=Sing	14	nsubj	_	nsubj
1	gogo	gogo	NOUN	_	_	2	nmod	_	nmod
2	izpirik	izpi	NOUN	_	Animacy=Inan|Case=Par|Definite=Ind	4	obj	_	obj
1	egun	egun	NOUN	_	_	5	obl	_	obl
4	zilarraz	zilar	NOUN	_	Animacy=Inan|Case=Ins|Definite=Def|Number=Sing	5	obl	_	obl
2	maratoia	maratoi	NOUN	_	Case=Abs|Definite=Def|Number=Sing	6	nsubj	_	nsubj
2	mailan	maila	NOUN	_	Case=Ine|Definite=Def|Number=Sing	5	obl	_	obl
3	gol	gol	NOUN	_	_	5	obj	_	obj
7	atezaina	atezain	NOUN	_	Animacy=Anim|Case=Abs|Definite=Def|Number=Sing	0	root	_	root
1	okerrak	oker	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	6	obl	_	obl
2	oker	oker	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	1	nmod	SpaceAfter=No	nmod
4	partida	partida	NOUN	_	_	6	nsubj	_	nsubj
9	zatian	zati	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	6	obl	SpaceAfter=No	obl
3	zinegotzi	zinegotzi	NOUN	_	_	9	nsubj	_	nsubj
