index	word	lemma	posUni	posFine	morph	head	dep	_	coarse_dep
6	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	5	aux	SpaceAfter=No	aux
6	erakutsi	erakutsi	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
7	zizioten	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[dat]=Sing|Number[erg]=Plur|Person[abs]=3|Person[dat]=3|Person[erg]=3	6	aux	SpaceAfter=No	aux
11	bete	bete	VERB	_	VerbForm=Part	12	xcomp	_	xcomp
12	beharko	behar_izan	VERB	_	_	6	conj	_	conj
13	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	12	aux	SpaceAfter=No	aux
2	bedeinkatua	bedeinkatu	VERB	_	Case=Abs|Definite=Def|Number=Sing|VerbForm=Part	1	flat	_	flat
9	hartu	hartu	VERB	_	VerbForm=Part	20	advcl	_	advcl
14	moldatuta	moldatu	VERB	_	VerbForm=Part	9	conj	SpaceAfter=No	conj
20	eraman	eraman	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
21	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	20	aux	SpaceAfter=No	aux
3	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	2	cop	SpaceAfter=No	cop
6	gustatzen	gustatu	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
7	zaizkio	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Number[dat]=Sing|Person[abs]=3|Person[dat]=3	6	aux	SpaceAfter=No	aux
10	ateratzen	atera	VERB	_	Aspect=Imp|VerbForm=Inf	6	advcl	_	advcl
11	direlako	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	10	aux	SpaceAfter=No	aux
7	jokatu	jokatu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
8	zuten	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	7	aux	_	aux
6	akabatuko	akabatu	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	_	root
7	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	6	aux	_	aux
2	baliteke	*edin	VERB	_	Aspect=Prog|Mood=Pot|Number[abs]=Sing|Person[abs]=3	0	root	_	root
4	gertatu	gertatu	VERB	_	VerbForm=Part	2	csubj	_	csubj
5	izana	izan	VERB	_	Case=Abs|Definite=Def|Number=Sing|VerbForm=Part	4	aux	SpaceAfter=No	aux
8	ditu	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	0	root	_	root
13	egin	egin	VERB	_	VerbForm=Inf	8	conj	_	conj
14	dezakete	*ezan	AUX	_	Mood=Pot|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	13	aux	SpaceAfter=No	aux
8	lotzen	lotu	VERB	_	Aspect=Imp|VerbForm=Inf	12	acl	_	acl
9	dituen	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	8	aux	_	aux
14	salatu	salatu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
15	zituen	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	14	aux	_	aux
7	lurrintzen	lurrindu	VERB	_	Aspect=Imp|VerbForm=Inf	9	acl	_	acl
8	den	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	7	aux	_	aux
15	sortuko	sortu	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	_	root
16	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	15	aux	_	aux
4	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
5	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	4	aux	_	aux
9	hautatzeko	hautatu	VERB	_	Case=Abs|Definite=Ind	4	advcl	SpaceAfter=No	advcl
6	eman	eman	VERB	_	VerbForm=Part	7	xcomp	_	xcomp
7	beharko	behar_izan	VERB	_	_	0	root	_	root
8	ditugu	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Plur|Person[abs]=3|Person[erg]=1	7	aux	SpaceAfter=No	aux
4	izana	izan	VERB	_	Case=Abs|Definite=Def|Number=Sing|VerbForm=Part	5	xcomp	_	xcomp
5	naiz	izan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=1	0	root	_	root
9	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	11	aux	_	aux
11	jartzen	jarri	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	SpaceAfter=No	root
2	izan	izan	AUX	_	Aspect=Perf|VerbForm=Part	1	cop	_	cop
3	haiz	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=2|Polite[abs]=Infm	2	aux	SpaceAfter=No	aux
8	egiteko	egin	VERB	_	Case=Loc	9	advcl	_	advcl
10	ugaritu	ugaritu	VERB	_	VerbForm=Part	0	root	_	root
11	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	10	aux	_	aux
12	dira	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	10	aux	SpaceAfter=No	aux
5	jakingo	jakin	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	_	root
6	dute	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	5	aux	SpaceAfter=No	aux
12	aurkitu	aurkitu	VERB	_	Aspect=Perf|VerbForm=Part	5	conj	_	conj
13	genuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=1	12	aux	SpaceAfter=No	aux
11	eratu	eratu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
12	zuten	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	11	aux	_	aux
14	akabatzeko	akabatu	VERB	_	Case=Loc	15	advcl	_	advcl
3	ebaki	ebaki	VERB	_	VerbForm=Part	4	xcomp	_	xcomp
4	beharko	behar_izan	VERB	_	_	0	root	_	root
5	ditu	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	4	aux	_	aux
9	zuzendu	zuzendu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
10	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	9	aux	_	aux
5	eragingo	eragin	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	_	root
6	dio	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Number[erg]=Sing|Person[abs]=3|Person[dat]=3|Person[erg]=3	5	aux	_	aux
9	izateari	izan	AUX	_	Case=Dat|Definite=Def|Number=Sing	8	cop	_	cop
10	uzteak	utzi	VERB	_	Case=Erg|Definite=Def|Number=Sing	5	csubj	SpaceAfter=No	csubj
16	sentitzeko	sentitu	VERB	_	Case=Loc	17	advcl	_	advcl
19	izateak	izan	VERB	_	Case=Erg|Definite=Def|Number=Sing	10	conj	SpaceAfter=No	conj
4	azaldu	azaldu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
5	dizkit	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[dat]=Sing|Number[erg]=Sing|Person[abs]=3|Person[dat]=1|Person[erg]=3	4	aux	_	aux
7	erabaki	erabaki	VERB	_	Aspect=Perf|VerbForm=Part	4	conj	_	conj
8	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	7	aux	_	aux
10	dela	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	11	cop	_	cop
4	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
5	zuten	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	4	aux	SpaceAfter=No	aux
11	baitzuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	13	aux	_	aux
13	ematen	eman	VERB	_	Aspect=Imp|VerbForm=Inf	4	advcl	SpaceAfter=No	advcl
3	esan	esan	VERB	_	Aspect=Perf|VerbForm=Part	5	acl	_	acl
4	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	3	aux	_	aux
7	izan	izan	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
8	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	7	aux	_	aux
12	idatzian	idatzi	VERB	_	Case=Ine|Definite=Def|Number=Sing|VerbForm=Part	11	nmod	_	nmod
13	dioena	esan	VERB	_	Aspect=Prog|Case=Abs|Definite=Def|Mood=Ind|Number=Sing|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	16	nsubj	_	nsubj
15	dela	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	16	cop	_	cop
20	zuela	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	22	aux	_	aux
22	banatu	banatu	VERB	_	Aspect=Perf|VerbForm=Part	7	conj	SpaceAfter=No	conj
6	tirokatuta	tirokatu	VERB	_	VerbForm=Part	7	advcl	_	advcl
7	hil	hil	VERB	_	Aspect=Perf|VerbForm=Part	9	ccomp	_	ccomp
8	zirela	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	7	aux	_	aux
9	onartu	onartu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
10	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	9	aux	_	aux
8	jarri	jarri	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
9	dute	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	8	aux	SpaceAfter=No	aux
2	gelditu	gelditu	VERB	_	VerbForm=Part	0	root	_	root
3	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	2	aux	_	aux
4	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	2	aux	_	aux
6	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	5	cop	SpaceAfter=No	cop
5	urrundu	urrundu	VERB	_	VerbForm=Part	0	root	SpaceAfter=No	root
1	duela	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	7	advcl	_	advcl
6	lortzekotan	lortu	VERB	_	Case=Ine	7	advcl	_	advcl
7	egon	egon	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
8	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	7	aux	SpaceAfter=No	aux
12	labandu	labaindu	VERB	_	VerbForm=Part	10	conj	_	conj
14	erori	erori	VERB	_	VerbForm=Part	12	conj	_	conj
15	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	14	aux	_	aux
16	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	14	aux	SpaceAfter=No	aux
7	eginez	egin	VERB	_	Case=Ins|Definite=Ind|VerbForm=Part	12	advcl	SpaceAfter=No	advcl
12	bota	bota	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
13	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	12	aux	SpaceAfter=No	aux
1	iragan	iragan	VERB	_	VerbForm=Part	2	advcl	_	advcl
4	jarraiki	jarraiki	VERB	_	VerbForm=Part	12	advcl	SpaceAfter=No	advcl
8	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	12	aux	_	aux
12	izan	izan	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
15	daudela	egon	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	16	ccomp	_	ccomp
16	konturatzeko	konturatu	VERB	_	Case=Abs|Definite=Ind	12	advcl	SpaceAfter=No	advcl
8	ematen	eman	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
9	diete	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Plur|Number[erg]=Plur|Person[abs]=3|Person[dat]=3|Person[erg]=3	8	aux	_	aux
13	baitiete	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Plur|Number[erg]=Plur|Person[abs]=3|Person[dat]=3|Person[erg]=3	19	aux	_	aux
19	egiten	egin	VERB	_	Aspect=Imp|VerbForm=Inf	8	advcl	SpaceAfter=No	advcl
28	dute	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	0	root	_	root
32	banatzeko	banatu	VERB	_	Case=Abs|Definite=Ind	28	advcl	_	advcl
3	gal	galdu	VERB	_	VerbForm=Inf	0	root	_	root
4	dezake	*ezan	AUX	_	Mood=Pot|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	3	aux	_	aux
7	betetzen	bete	VERB	_	Aspect=Imp|VerbForm=Inf	3	advcl	_	advcl
8	badira	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	7	aux	SpaceAfter=No	aux
5	duzue	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=2	0	root	SpaceAfter=No	root
2	entzun	entzun	VERB	_	VerbForm=Part	0	root	SpaceAfter=No	root
4	entzun	entzun	VERB	_	VerbForm=Part	2	conj	SpaceAfter=No	conj
4	atera	atera	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
5	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	4	aux	_	aux
14	bidali	bidali	VERB	_	Aspect=Perf|VerbForm=Part	4	conj	_	conj
15	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	14	aux	_	aux
17	sartuta	sartu	VERB	_	VerbForm=Part	14	advcl	SpaceAfter=No	advcl
6	jokatu	jokatu	VERB	_	VerbForm=Part	8	xcomp	_	xcomp
7	izana	izan	VERB	_	Case=Abs|Definite=Def|Number=Sing|VerbForm=Part	6	aux	_	aux
8	leporatu	leporatu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
9	zion	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Number[erg]=Sing|Person[abs]=3|Person[dat]=3|Person[erg]=3	8	aux	_	aux
3	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	2	cop	SpaceAfter=No	cop
9	idazten	idatzi	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
10	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	9	aux	SpaceAfter=No	aux
3	ezkondu	ezkondu	VERB	_	VerbForm=Part	0	root	SpaceAfter=No	root
6	izan	izan	VERB	_	VerbForm=Part	3	conj	_	conj
8	utzi	utzi	VERB	_	VerbForm=Part	3	conj	_	conj
9	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	8	aux	_	aux
10	nuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=1	8	aux	SpaceAfter=No	aux
12	badu	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3|Polarity=Pos	3	conj	_	conj
3	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	1	cop	_	cop
2	geratu	geratu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
3	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	2	aux	SpaceAfter=No	aux
6	txunditurik	txunditu	VERB	_	Case=Par|Definite=Ind|VerbForm=Part	2	advcl	SpaceAfter=No	advcl
5	dugu	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=1	8	aux	_	aux
8	ikusiko	ikusi	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	SpaceAfter=No	root
2	egiteko	egin	VERB	_	Case=Loc	5	advcl	_	advcl
5	beharko	behar_izan	VERB	_	_	0	root	_	root
6	duzu	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=2	5	aux	SpaceAfter=No	aux
3	askatzeko	askatu	VERB	_	Case=Loc	4	advcl	_	advcl
6	jarraitu	jarraitu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
7	dute	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	6	aux	SpaceAfter=No	aux
4	sinesten	sinetsi	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
5	dugu	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=1	4	aux	SpaceAfter=No	aux
2	hilaren	hil	VERB	_	Case=Gen|Definite=Def|Number=Sing|VerbForm=Part	3	nmod	_	nmod
4	egingo	egin	VERB	_	Aspect=Prosp|VerbForm=Part	6	acl	_	acl
5	duen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	4	aux	_	aux
7	hartuko	hartu	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	_	root
8	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	7	aux	_	aux
6	jarriko	jarri	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	_	root
7	ditu	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	6	aux	_	aux
3	asmatzen	asmatu	VERB	_	Aspect=Imp|VerbForm=Inf	6	advcl	_	advcl
4	badu	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	3	aux	_	aux
6	ukanen	ukan	VERB	_	_	0	root	_	root
7	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	6	aux	SpaceAfter=No	aux
2	lortutako	lortu	VERB	_	Case=Loc|VerbForm=Part	3	advcl	_	advcl
4	begiratuz	begiratu	VERB	_	Case=Ins|Definite=Ind|VerbForm=Part	9	advcl	_	advcl
9	ziren	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	7	cop	SpaceAfter=No	cop
9	sortu	sortu	VERB	_	Aspect=Perf|VerbForm=Part	13	advcl	_	advcl
10	zenetik	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	9	aux	_	aux
13	onartu	onartu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
14	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	13	aux	_	aux
19	badaudela	egon	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3|Polarity=Pos	13	ccomp	_	ccomp
4	agertzen	agertu	VERB	_	Aspect=Imp|VerbForm=Inf	7	advcl	_	advcl
5	zirenean	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	4	aux	_	aux
7	aritzen	aritu	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
8	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	7	aux	_	aux
11	abisatzen	abisatu	VERB	_	Case=Ine	7	advcl	SpaceAfter=No	advcl
3	bistaratu	bistaratu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
4	zitzaizkon	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Number[dat]=Sing|Person[abs]=3|Person[dat]=3	3	aux	_	aux
9	zituen	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	11	acl	_	acl
4	izan	izan	AUX	_	Aspect=Perf|VerbForm=Part	3	cop	_	cop
5	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	4	aux	SpaceAfter=No	aux
12	da	izan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	4	conj	SpaceAfter=No	conj
6	kendu	kendu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
7	zien	*edun	AUX	_	Gender=Fem|Mood=Ind|Number[abs]=Sing|Number[dat]=Plur|Number[erg]=Sing|Person[abs]=3|Person[dat]=3|Person[erg]=3|Polite=Infm	6	aux	_	aux
11	kanporatu	kanporatu	VERB	_	Aspect=Perf|VerbForm=Part	6	advcl	_	advcl
12	zituelako	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	11	aux	_	aux
19	jarri	jarri	VERB	_	Aspect=Perf|VerbForm=Part	11	conj	_	conj
20	zuelako	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	19	aux	SpaceAfter=No	aux
9	jo	jo	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
10	zuten	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	9	aux	SpaceAfter=No	aux
4	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
5	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	4	aux	_	aux
3	itzultzeko	itzuli	VERB	_	Case=Loc	4	advcl	_	advcl
6	badute	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3|Polarity=Pos	0	root	SpaceAfter=No	root
10	eskaini	eskaini	VERB	_	Aspect=Perf|VerbForm=Part	14	acl	_	acl
11	duen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	10	aux	_	aux
15	onartu	onartu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
16	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	15	aux	SpaceAfter=No	aux
4	diot	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Number[erg]=Sing|Person[abs]=3|Person[dat]=3|Person[erg]=1	6	aux	_	aux
6	aurkitzen	aurkitu	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	SpaceAfter=No	root
3	esan	esan	VERB	_	VerbForm=Part	0	root	_	root
4	egiten	egin	VERB	_	Aspect=Imp|VerbForm=Inf	3	aux	_	aux
5	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	3	aux	SpaceAfter=No	aux
4	hil	hil	VERB	_	VerbForm=Part	8	advcl	_	advcl
5	zenean	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	4	aux	SpaceAfter=No	aux
8	hartu	hartu	VERB	_	VerbForm=Part	0	root	_	root
9	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	8	aux	_	aux
17	izaten	izan	AUX	_	Aspect=Imp|VerbForm=Inf	16	cop	_	cop
18	hasi	hasi	VERB	_	VerbForm=Part	8	advcl	_	advcl
19	zelarik	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	18	aux	SpaceAfter=No	aux
2	agertzen	agertu	VERB	_	Aspect=Imp|VerbForm=Inf	4	acl	_	acl
3	diren	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	2	aux	_	aux
6	osatzeko	osatu	VERB	_	Case=Abs|Definite=Ind	8	advcl	_	advcl
8	etorriko	etorri	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	_	root
9	zaizu	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Person[abs]=3|Person[dat]=2	8	aux	_	aux
13	irakurtzea	irakurri	VERB	_	Case=Abs	8	csubj	SpaceAfter=No	csubj
3	iritsita	iritsi	VERB	_	VerbForm=Part	4	advcl	_	advcl
4	erretiratu	erretiratu	VERB	_	VerbForm=Part	6	xcomp	_	xcomp
6	dut	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=1	0	root	SpaceAfter=No	root
6	geldiarazi	geldiaraz	VERB	_	Voice=Cau	0	root	_	root
7	dute	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	6	aux	SpaceAfter=No	aux
3	zegoen	egon	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	4	cop	_	cop
4	aurreikusita	aurreikusi	VERB	_	VerbForm=Part	0	root	SpaceAfter=No	root
10	iradoki	iradoki	VERB	_	Aspect=Perf|VerbForm=Part	3	conj	_	conj
11	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	10	aux	_	aux
16	nagusitu	nagusitu	VERB	_	Aspect=Perf|VerbForm=Part	3	conj	_	conj
17	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	16	aux	SpaceAfter=No	aux
3	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	5	aux	_	aux
5	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
4	izango	izan	AUX	_	Aspect=Prosp|VerbForm=Part	6	cop	_	cop
5	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	4	aux	_	aux
2	izan	izan	AUX	_	Aspect=Perf|VerbForm=Part	6	cop	_	cop
3	baita	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	2	aux	_	aux
3	daki	jakin	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	0	root	_	root
4	kutsatuta	kutsatu	VERB	_	VerbForm=Part	5	xcomp	_	xcomp
5	dagoena	egon	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	3	ccomp	SpaceAfter=No	ccomp
3	zuzendu	zuzendu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
4	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	3	aux	_	aux
10	eman	eman	VERB	_	VerbForm=Part	14	advcl	_	advcl
